Date,Open,High,Low,Close,Volume,OpenInt
2017-07-17,70,75,70,70,33982,0
2017-07-18,70.5,72,69.92,70,35699,0
2017-07-19,67.92,69.51,67.8,68.95,1805,0
2017-07-20,69.7489,70,69,69,28390,0
2017-07-21,70,70,68.56,68.9226,1562,0
2017-07-24,69,69.29,69,69,4650,0
2017-07-25,69.1461,69.1461,68.95,69.0842,1333,0
2017-07-27,69.25,69.25,68,68,12970,0
2017-07-28,67.26,67.26,67.26,67.26,101,0
2017-07-31,67.7,67.7,65.28,66,19079,0
2017-08-01,66.65,66.86,66.23,66.25,26784,0
2017-08-02,65.98,66.06,64.83,64.89,112432,0
2017-08-03,65,65.5,63.5,64,34296,0
2017-08-04,64.94,65.05,64.44,64.57,335368,0
2017-08-07,62.75,62.85,60.58,61.72,11208100,0
2017-08-08,61.06,61.5,56.59,56.9,4089543,0
2017-08-09,56.01,57.12,54.94,56.72,4514392,0
2017-08-10,56.55,59.49,55.9999,58.5,3231712,0
2017-08-11,58.1,58.4842,57.04,57.97,1751524,0
2017-08-14,57.42,58.53,57,57.36,2391833,0
2017-08-15,57.48,59,57.11,58.01,1815953,0
2017-08-16,57.51,58.72,56.97,57.5,3090574,0
2017-08-17,57.05,57.58,55.16,55.97,1916541,0
2017-08-18,55.69,57.92,55.18,57.45,2680992,0
2017-08-21,57,57.94,56.62,56.86,1463282,0
2017-08-22,56.92,57.8,56.57,57.22,1202553,0
2017-08-23,56.76,57.29,56.24,56.65,1272219,0
2017-08-24,56.39,56.64,55.11,55.32,1312191,0
2017-08-25,55.53,56.63,54.9,55.54,1077046,0
2017-08-28,55.78,55.975,55.16,55.34,720405,0
2017-08-29,55.25,55.87,54.7701,55.76,1216054,0
2017-08-30,55.48,57.47,55.35,57.1,1195909,0
2017-08-31,57.06,57.4,56.21,57.07,1719170,0
2017-09-01,56.9,57.98,56.36,57.49,945958,0
2017-09-05,57.19,57.19,53.69,54.08,2853141,0
2017-09-06,54.33,54.59,52.94,53.18,1779345,0
2017-09-07,53.36,53.68,52.751,53,1353878,0
2017-09-08,53,54.592,52.95,54.54,1036544,0
2017-09-11,55.08,56,54.83,55.11,1122428,0
2017-09-12,55.11,55.98,54.53,55.19,1339573,0
2017-09-13,54.91,55.4,54.77,55.35,846943,0
2017-09-14,55.12,55.69,54.95,55.62,1115182,0
2017-09-15,55.5,56.59,55.24,56.56,1680171,0
2017-09-18,56.75,57.4,56.4063,57.21,1086316,0
2017-09-19,57.09,57.31,56.77,56.93,989375,0
2017-09-20,56.55,57.54,56.5,57.49,717385,0
2017-09-21,57.28,58.0635,57.15,57.68,655886,0
2017-09-22,57.06,58.55,56.81,58.35,903265,0
2017-09-25,57.8,58.94,57.45,58.68,924909,0
2017-09-26,58.99,60.84,58.501,60.64,946306,0
2017-09-27,60.68,61.92,60.28,61.29,1263464,0
2017-09-28,61.2,61.2,59.34,60.43,1219296,0
2017-09-29,60.16,61.13,60.16,60.8,628050,0
2017-10-02,60.75,61.05,59.92,60.99,896490,0
2017-10-03,60.71,60.815,59.33,60.23,999217,0
2017-10-04,60.26,60.44,59.41,59.48,745406,0
2017-10-05,59.45,60.7,59.42,60.57,557450,0
2017-10-06,60.7,61.3,60.48,61.02,784127,0
2017-10-09,60.85,60.98,60.06,60.12,582895,0
2017-10-10,60.31,60.49,59.4,60.1,1434801,0
2017-10-11,60.2,60.78,59.36,60.67,637523,0
2017-10-12,60.33,60.75,60.081,60.44,462775,0
2017-10-13,60.35,60.42,59.78,60.4,489287,0
2017-10-16,60.3,60.84,59.81,60.24,607320,0
2017-10-17,60.32,60.66,60,60.63,520443,0
2017-10-18,60.57,60.83,60.24,60.71,402554,0
2017-10-19,60.35,61.21,60.04,61.2,654621,0
2017-10-20,61.25,62.5499,61.14,62.12,755984,0
2017-10-23,62.06,62.35,61.55,61.73,472960,0
2017-10-24,62.11,62.9,61.7125,62.54,847482,0
2017-10-25,62.31,63,61.8192,62.06,1028347,0
2017-10-26,61.95,63.24,61.61,63.19,550698,0
2017-10-27,62.95,63.66,62.85,63.63,482268,0
2017-10-30,63.28,63.47,62.43,62.46,825565,0
2017-10-31,62.93,62.95,61.78,62.18,973871,0
2017-11-01,62.15,62.84,61.61,62.05,645672,0
2017-11-02,57.49,60.19,57.15,59.23,2231031,0
2017-11-03,59.34,59.45,57.4,57.82,1463337,0
2017-11-06,57.49,58.28,55.93,56.71,1139820,0
2017-11-07,56.32,57.02,55.8,56.95,1265932,0
2017-11-08,56.58,56.81,55.88,56.29,590055,0
2017-11-09,56.14,56.79,56.02,56.5,711830,0
2017-11-10,56.16,56.72,56.08,56.58,531027,0
2017-11-13,56.04,56.52,55.71,55.99,937000,0
2017-11-14,55.68,55.88,55.11,55.38,1077900,0
2017-11-15,55.31,56.22,54.66,54.97,1611000,0
2017-11-16,55.03,55.58,54.60,55.42,1076300,0
2017-11-17,55.07,55.90,54.97,55.67,518500,0
2017-11-20,55.59,55.65,54.78,55.46,457900,0
2017-11-21,55.32,57.20,55.32,56.91,1395500,0
2017-11-22,56.97,57.60,56.62,57.45,555700,0
2017-11-24,57.60,57.72,56.87,57.29,314000,0
2017-11-27,57.25,57.66,56.79,57.61,601400,0
2017-11-28,57.46,58.46,57.46,58.01,858100,0
2017-11-29,58.33,60.12,58.33,59.44,877400,0
2017-11-30,59.69,60.14,58.19,58.79,1284200,0
2017-12-01,58.84,59.05,57.00,58.44,671300,0
2017-12-04,58.89,59.81,58.18,58.49,1084000,0
2017-12-05,58.45,59.03,58.18,58.25,591000,0
2017-12-06,58.05,58.89,58.05,58.17,354100,0
2017-12-07,58.19,59.08,57.84,58.63,674400,0
2017-12-08,58.59,60.22,58.42,60.20,762600,0
2017-12-11,60.27,60.55,59.70,59.97,692100,0
2017-12-12,60.08,60.41,59.46,59.98,802000,0
2017-12-13,59.79,60.24,59.31,59.37,947000,0
2017-12-14,59.75,60.74,58.27,58.73,1207600,0
2017-12-15,58.99,59.22,57.85,58.45,1469400,0
2017-12-18,58.44,59.28,58.03,58.68,944700,0
2017-12-19,58.91,59.30,58.20,58.34,893100,0
2017-12-20,58.51,58.99,58.02,58.14,743900,0
2017-12-21,58.44,60.46,58.28,60.39,1079800,0
2017-12-22,60.64,61.01,59.32,59.54,533600,0
2017-12-26,59.56,60.06,59.15,59.69,411300,0
2017-12-27,59.71,59.95,58.69,59.07,281400,0
2017-12-28,59.10,59.34,58.67,59.16,336800,0
2017-12-29,59.24,59.47,58.62,58.64,304600,0
2018-01-02,58.12,58.44,57.51,57.67,728400,0
2018-01-03,57.64,58.93,57.51,58.51,715900,0
2018-01-04,58.77,59.75,58.69,59.49,563700,0
2018-01-05,59.52,60.79,59.25,60.63,862700,0
2018-01-08,60.60,60.60,59.77,60.49,467300,0
2018-01-09,60.51,61.81,60.51,61.71,883000,0
2018-01-10,61.74,64.78,61.19,64.00,1528000,0
2018-01-11,64.40,65.73,63.40,65.25,1033000,0
2018-01-12,65.50,65.60,65.03,65.36,853500,0
2018-01-16,65.59,65.59,62.97,63.22,916600,0
2018-01-17,63.53,64.59,63.39,64.36,508300,0
2018-01-18,64.27,64.74,63.05,63.49,577100,0
2018-01-19,63.77,64.71,63.18,64.19,773800,0
2018-01-22,63.77,64.61,63.26,64.41,585300,0
2018-01-23,63.98,65.00,63.70,64.95,632900,0
2018-01-24,65.03,65.57,64.55,64.62,408100,0
2018-01-25,64.75,65.47,64.50,64.89,453400,0
2018-01-26,65.24,65.92,64.75,65.73,489300,0
2018-01-29,65.75,67.55,65.45,67.46,986500,0
2018-01-30,66.84,66.84,64.12,65.06,1228400,0
2018-01-31,64.85,65.02,63.50,64.26,1045100,0
2018-02-01,63.71,64.42,63.23,64.09,876700,0
2018-02-02,63.62,63.89,62.09,62.15,976000,0
2018-02-05,61.62,62.68,59.08,59.13,1448400,0
2018-02-06,58.65,59.20,56.53,58.78,1545700,0
2018-02-07,58.53,60.26,58.53,59.00,1123300,0
2018-02-08,59.03,59.50,55.42,55.44,1497500,0
2018-02-09,56.01,57.37,54.26,56.98,1418200,0
2018-02-12,57.27,58.80,56.34,58.23,1078600,0
2018-02-13,53.01,55.89,53.00,53.56,2346800,0
2018-02-14,53.56,55.91,53.34,55.71,1129100,0
2018-02-15,56.70,58.16,55.75,56.08,1396700,0
2018-02-16,56.01,57.01,56.01,56.82,943700,0
2018-02-20,56.76,57.82,56.31,57.66,1010900,0
2018-02-21,57.69,59.01,57.43,57.44,750600,0
2018-02-22,57.49,58.22,55.14,55.17,892900,0
2018-02-23,55.37,55.65,54.50,55.34,803200,0
2018-02-26,55.66,56.09,55.41,55.99,491200,0
2018-02-27,55.87,56.90,55.59,55.61,1060200,0
2018-02-28,55.58,56.51,54.15,54.27,833900,0
2018-03-01,54.16,55.08,52.86,53.47,960800,0
2018-03-02,53.10,53.30,50.94,51.95,1377200,0
2018-03-05,51.80,52.92,50.76,52.74,908900,0
2018-03-06,52.99,53.63,52.22,52.86,552100,0
2018-03-07,52.15,52.94,51.80,52.38,884200,0
2018-03-08,52.39,52.97,51.32,51.85,655100,0
2018-03-09,52.22,54.04,52.16,53.86,790500,0
2018-03-12,54.04,54.32,53.42,53.78,583900,0
2018-03-13,54.00,54.32,53.26,53.46,510600,0
2018-03-14,53.86,54.19,52.63,52.68,550900,0
2018-03-15,52.71,53.11,52.18,52.51,522200,0
2018-03-16,52.51,54.90,52.51,54.73,1671800,0
2018-03-19,54.87,54.88,52.80,53.20,694200,0
2018-03-20,53.40,54.25,53.40,54.06,581100,0
2018-03-21,54.00,54.65,53.53,53.83,385500,0
2018-03-22,53.38,54.08,52.10,52.40,861700,0
2018-03-23,52.54,52.74,50.73,50.76,919700,0
2018-03-26,51.58,52.90,50.56,52.11,584700,0
2018-03-27,51.99,52.28,50.29,50.63,646300,0
2018-03-28,50.63,51.63,49.62,51.04,882500,0
2018-03-29,51.50,51.92,51.24,51.40,621100,0
2018-04-02,50.88,51.60,49.05,49.93,1016700,0
2018-04-03,50.06,50.79,49.56,50.51,613800,0
2018-04-04,49.72,50.93,49.24,50.67,653700,0
2018-04-05,51.06,52.18,50.66,51.92,760900,0
2018-04-06,51.13,51.24,49.91,50.24,557900,0
2018-04-09,50.50,51.19,50.03,50.89,281708,0
