Date,Open,High,Low,Close,Volume,OpenInt
2017-10-27,24.9404,24.98,24.9404,24.98,11900,0
2017-10-30,24.98,24.98,24.98,24.98,100,0
2017-11-02,25,25,25,25,616,0
2017-11-17,-,-,-,-,-,0
2017-11-20,-,-,-,-,-,0
2017-11-21,25.000000,25.000000,25.000000,25.000000,-,0
2017-11-22,25.000000,25.000000,25.000000,25.000000,-,0
2017-11-24,25.000000,25.000000,25.000000,25.000000,-,0
2017-11-27,25.000000,25.000000,25.000000,25.000000,-,0
2017-11-28,25.000000,25.000000,25.000000,25.000000,-,0
2017-11-29,25.000000,25.000000,25.000000,25.000000,-,0
2017-11-30,25.000000,25.000000,25.000000,25.000000,-,0
2017-12-01,24.985001,24.985001,24.985001,24.985001,200,0
2017-12-04,24.985001,24.985001,24.985001,24.985001,-,0
2017-12-05,24.985001,24.985001,24.985001,24.985001,-,0
2017-12-06,25.379999,25.379999,25.350000,25.350000,1300,0
2017-12-07,25.253000,25.320000,25.253000,25.306000,2800,0
2017-12-08,25.306000,25.306000,25.306000,25.306000,-,0
2017-12-11,25.306000,25.306000,25.306000,25.306000,-,0
2017-12-12,24.959999,24.959999,24.959999,24.959999,600,0
2017-12-13,25.096001,25.150000,25.096001,25.150000,1000,0
2017-12-14,25.150000,25.150000,25.150000,25.150000,-,0
2017-12-15,25.150000,25.150000,25.150000,25.150000,-,0
2017-12-18,25.080000,25.080000,25.080000,25.080000,200,0
2017-12-19,25.080000,25.080000,25.080000,25.080000,-,0
2017-12-20,25.080000,25.080000,25.080000,25.080000,-,0
2017-12-21,25.080000,25.080000,25.080000,25.080000,-,0
2017-12-22,25.080000,25.080000,25.080000,25.080000,-,0
2017-12-26,25.080000,25.080000,25.080000,25.080000,-,0
2017-12-27,25.080000,25.080000,25.080000,25.080000,-,0
2017-12-28,25.080000,25.080000,25.080000,25.080000,-,0
2017-12-29,25.080000,25.080000,25.080000,25.080000,-,0
2018-01-02,25.080000,25.080000,25.080000,25.080000,-,0
2018-01-03,25.080000,25.080000,25.080000,25.080000,-,0
2018-01-04,25.080000,25.080000,25.080000,25.080000,-,0
2018-01-05,25.080000,25.080000,25.080000,25.080000,-,0
2018-01-08,25.080000,25.080000,25.080000,25.080000,-,0
2018-01-09,25.080000,25.080000,25.080000,25.080000,-,0
