Date,Open,High,Low,Close,Volume,OpenInt
2017-05-25,16,17.2,16,16.5,8612587,0
2017-05-26,16.5,18,16.5,17.55,1730486,0
2017-05-30,17.46,18,17.25,17.77,962955,0
2017-05-31,17.84,18.38,17.51,18.37,768062,0
2017-06-01,18.4,18.83,17.89,18.08,1167621,0
2017-06-02,18.38,18.4646,17.84,18,824874,0
2017-06-05,17.95,18,17.26,17.75,315534,0
2017-06-06,17.7,17.7,17.11,17.15,172991,0
2017-06-07,17.11,17.2,16.71,16.74,370511,0
2017-06-08,16.72,17.3799,16.57,17.1,260234,0
2017-06-09,17.06,17.1,16.71,16.91,109358,0
2017-06-12,16.84,17,16.8,16.96,297717,0
2017-06-13,17.03,17.2,16.57,17.13,266371,0
2017-06-14,17.06,17.2,17.02,17.14,219773,0
2017-06-15,17.03,17.185,16.8395,17.12,140829,0
2017-06-16,17.15,17.59,17.02,17.59,217905,0
2017-06-19,17.7,17.86,17.08,17.83,704474,0
2017-06-20,17.83,17.8699,17.16,17.34,489528,0
2017-06-21,17.35,17.445,17,17.21,264609,0
2017-06-22,17.15,17.465,17.06,17.15,491757,0
2017-06-23,17.09,17.5,17.01,17.42,299372,0
2017-06-26,17.5,17.59,17.03,17.36,523091,0
2017-06-27,17.3,17.79,17.16,17.49,442910,0
2017-06-28,17.43,17.6,17.21,17.4,302951,0
2017-06-29,17.46,17.52,16.655,17.15,360305,0
2017-06-30,17.06,17.68,17.06,17.4,836797,0
2017-07-03,17.48,17.885,17.37,17.42,302286,0
2017-07-05,17.49,17.68,17.18,17.45,308565,0
2017-07-06,17.46,17.5,17.03,17.39,322338,0
2017-07-07,17.49,17.5,17.21,17.37,381311,0
2017-07-10,17.34,17.45,17.075,17.29,138914,0
2017-07-11,17.3,17.3,16.91,17.09,128540,0
2017-07-12,17.24,17.24,16.88,16.96,188212,0
2017-07-13,17.01,17.01,16.69,17,144308,0
2017-07-14,17.1,17.1,16.79,16.8,109979,0
2017-07-17,16.88,16.93,16.53,16.72,136621,0
2017-07-18,16.78,16.78,16.2,16.36,175084,0
2017-07-19,16.49,16.72,16.24,16.67,153224,0
2017-07-20,16.68,16.68,16.36,16.45,80259,0
2017-07-21,16.37,16.8,16.25,16.51,92848,0
2017-07-24,16.5,16.79,16.29,16.49,49097,0
2017-07-25,16.45,16.45,16.17,16.26,268438,0
2017-07-26,16.09,16.39,16.01,16.19,89629,0
2017-07-27,16.25,16.69,16.07,16.54,314333,0
2017-07-28,17.05,17.25,16.62,17,392785,0
2017-07-31,16.99,17.3,16.73,17.1,290609,0
2017-08-01,17.1,17.5,16.92,17.08,397828,0
2017-08-02,17.07,17.36,16.95,17.02,232505,0
2017-08-03,16.98,17.09,16.65,17.01,313137,0
2017-08-04,16.93,16.93,16.4225,16.62,202528,0
2017-08-07,16.54,16.69,16.35,16.67,404327,0
2017-08-08,16.64,16.87,16.51,16.55,142742,0
2017-08-09,16.63,16.75,16.345,16.65,142645,0
2017-08-10,16.69,16.9,16.48,16.51,64290,0
2017-08-11,16.37,16.81,16.29,16.45,126824,0
2017-08-14,16.55,16.7668,16.26,16.39,216807,0
2017-08-15,16.53,16.765,16.26,16.31,356163,0
2017-08-16,16.38,16.535,16.08,16.17,183860,0
2017-08-17,16.18,16.29,15.39,15.5,362019,0
2017-08-18,15.46,15.67,15.335,15.5,202665,0
2017-08-21,15.54,15.835,15.41,15.49,185826,0
2017-08-22,15.56,15.76,15.55,15.67,147381,0
2017-08-23,15.61,16.28,15.53,16.05,262742,0
2017-08-24,16.02,16.06,15.78,15.81,129099,0
2017-08-25,15.86,16.03,15.85,15.92,102860,0
2017-08-28,15.93,15.93,15.51,15.58,169200,0
2017-08-29,15.56,15.92,15.4879,15.66,111596,0
2017-08-30,15.58,16.12,15.58,16,138907,0
2017-08-31,15.95,16.43,15.95,16.04,307262,0
2017-09-01,16.01,16.2,15.85,15.99,133698,0
2017-09-05,15.91,16.15,15.91,16.08,276565,0
2017-09-06,16,16.5,15.94,16.47,246643,0
2017-09-07,16.42,16.545,15.75,15.96,272014,0
2017-09-08,15.93,16.25,15.87,16.05,259836,0
2017-09-11,16.16,16.48,16.02,16.26,190441,0
2017-09-12,16.21,16.5,16.17,16.39,174292,0
2017-09-13,16.31,16.655,16.29,16.38,335188,0
2017-09-14,16.32,16.57,16.13,16.39,249655,0
2017-09-15,16.49,16.58,15.64,15.72,2796017,0
2017-09-18,15.69,15.735,14.54,15.36,514468,0
2017-09-19,15.33,15.44,15.17,15.26,266593,0
2017-09-20,15.29,15.29,15.05,15.17,166977,0
2017-09-21,15.25,15.39,15.09,15.25,188485,0
2017-09-22,15.19,15.24,15.13,15.15,122850,0
2017-09-25,15.21,15.29,15,15.03,112511,0
2017-09-26,15.05,15.38,15.01,15.3,203687,0
2017-09-27,15.31,15.55,15.245,15.48,255157,0
2017-09-28,15.35,15.35,15.0601,15.13,301683,0
2017-09-29,15.14,15.28,15,15.08,385364,0
2017-10-02,15.05,15.495,15.04,15.43,151380,0
2017-10-03,15.38,15.42,15.06,15.18,345009,0
2017-10-04,15.28,15.38,15.09,15.16,326406,0
2017-10-05,15.08,15.29,15.08,15.18,214898,0
2017-10-06,15.22,15.22,15.08,15.16,181883,0
2017-10-09,15.17,15.23,15.1,15.12,185406,0
2017-10-10,15.14,15.39,15.14,15.16,146909,0
2017-10-11,15.13,15.13,14.87,14.88,208537,0
2017-10-12,14.9,14.95,14.445,14.5,228418,0
2017-10-13,14.52,14.55,14.285,14.48,153771,0
2017-10-16,14.42,14.47,14.22,14.29,262815,0
2017-10-17,14.18,14.39,14,14.33,354114,0
2017-10-18,14.34,14.37,14.25,14.29,234479,0
2017-10-19,14.29,14.29,14.11,14.24,162257,0
2017-10-20,14.39,14.54,14.22,14.31,255254,0
2017-10-23,14.26,14.26,13.97,13.99,170998,0
2017-10-24,14.03,14.14,13.78,13.8,183114,0
2017-10-25,13.81,13.925,13.55,13.77,268840,0
2017-10-26,13.74,13.82,13.51,13.54,102369,0
2017-10-27,13.41,13.57,13.04,13.11,331949,0
2017-10-30,12.99,13.03,12.76,12.92,277509,0
2017-10-31,12.93,12.96,12.67,12.79,407257,0
2017-11-01,12.89,12.9,12.717,12.87,372596,0
2017-11-02,12.8,13.02,12.65,12.99,177651,0
2017-11-03,12.9,12.92,12.36,12.38,172501,0
2017-11-06,12.33,12.69,12.33,12.48,213284,0
2017-11-07,12.24,12.46,12.24,12.24,175480,0
2017-11-08,12.31,12.32,12.12,12.16,101180,0
2017-11-09,12.06,12.19,11.81,12.11,106943,0
2017-11-10,12.1,12.14,11.88,11.95,91245,0
2017-11-13,11.92,11.95,11.28,11.56,269500,0
2017-11-14,12.00,12.00,10.19,10.22,858600,0
2017-11-15,10.02,10.68,9.68,10.35,580500,0
2017-11-16,10.41,10.46,9.97,10.01,612300,0
2017-11-17,10.08,10.25,9.84,10.00,492800,0
2017-11-20,10.00,10.27,9.95,9.99,544600,0
2017-11-21,9.92,10.00,9.69,9.74,587100,0
2017-11-22,9.76,10.02,9.76,9.84,389000,0
2017-11-24,9.82,9.98,9.59,9.61,141300,0
2017-11-27,9.66,9.77,9.43,9.57,256400,0
2017-11-28,9.57,9.98,9.57,9.95,278600,0
2017-11-29,9.95,10.55,9.95,10.07,441000,0
2017-11-30,10.07,10.24,9.93,10.00,523200,0
2017-12-01,9.96,10.07,9.63,9.92,196900,0
2017-12-04,9.97,10.19,9.88,9.88,200600,0
2017-12-05,9.93,9.96,9.67,9.68,211900,0
2017-12-06,9.70,9.71,9.30,9.31,265600,0
2017-12-07,9.05,9.31,8.98,9.05,351300,0
